,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A05,VIC,,Unkn-09,2.3_D,,27.1324173806482,27.1499739263721,0.0248287050712641,51190.3746298195,4.70918830788719,50577.5023734817,866.732256915003,62,
,A06,VIC,,Unkn-09,2.3_D,,27.1675304720961,27.1499739263721,0.0248287050712641,49964.630117144,4.69866267672278,50577.5023734817,866.732256915003,62,
,A07,VIC,,Unkn-17,5.4_C,,28.3070420392446,28.3273311467314,0.0286931309763282,22755.0839570922,4.35707844221704,22440.8389321972,444.409576114719,62,
,A08,VIC,,Unkn-17,5.4_C,,28.3476202542183,28.3273311467314,0.0286931309763282,22126.5939073023,4.34491456525519,22440.8389321972,444.409576114719,62,
,A09,VIC,,Unkn-25,8.1_B,,26.6449304180508,26.5952461877189,0.070264112371535,71666.9986088398,4.8553192167353,74210.9640314925,3597.71040292361,62,
,A10,VIC,,Unkn-25,8.1_B,,26.5455619573869,26.5952461877189,0.070264112371535,76754.9294541452,4.88510627686567,74210.9640314925,3597.71040292361,62,
,A11,VIC,,Unkn-33,2.2_A,,27.7664921161807,27.5195567014475,0.349219412545976,33045.7567633947,4.51911570186852,39757.214447257,9491.43447981128,62,
,A12,VIC,,Unkn-33,2.2_A,,27.2726212867142,27.5195567014475,0.349219412545976,46468.6721311194,4.667160262443,39757.214447257,9491.43447981128,62,
,B01,VIC,,Std-02,STD2,,21.1828223060508,21.1743499304635,0.0119817484610548,3000000,6.47712125471966,3000000,0,62,
,B02,VIC,,Std-02,STD2,,21.1658775548762,21.1743499304635,0.0119817484610548,3000000,6.47712125471966,3000000,0,62,
,B03,VIC,,Unkn-02,10.2_A,,27.1707246011177,27.3032724224535,0.187450926596062,49854.5950162193,4.69770519270225,45686.4270561861,5894.67965932793,62,
,B04,VIC,,Unkn-02,10.2_A,,27.4358202437893,27.3032724224535,0.187450926596062,41518.259096153,4.61823913480222,45686.4270561861,5894.67965932793,62,
,B05,VIC,,Unkn-10,9.3_C,,27.7841418286227,27.7291522116096,0.0777670621695267,32645.6227977108,4.51382495828369,33932.9489300027,1820.55407548458,62,
,B06,VIC,,Unkn-10,9.3_C,,27.6741625945966,27.7291522116096,0.0777670621695267,35220.2750622947,4.5467927433851,33932.9489300027,1820.55407548458,62,
,B07,VIC,,Unkn-18,10.2_D,,26.3277969008531,26.3325810336253,0.00676578545059019,89204.00263491,4.95038434185655,88910.4073921223,415.206374198564,62,
,B08,VIC,,Unkn-18,10.2_D,,26.3373651663975,26.3325810336253,0.00676578545059019,88616.8121493346,4.94751612291456,88910.4073921223,415.206374198564,62,
,B09,VIC,,Unkn-26,13.4_C,,26.7541457669756,26.7402567056556,0.0196420988873913,66463.0728691679,4.82258041667896,67106.3797100675,909.773259167632,62,
,B10,VIC,,Unkn-26,13.4_C,,26.7263676443356,26.7402567056556,0.0196420988873913,67749.6865509671,4.83090729025493,67106.3797100675,909.773259167632,62,
,B11,VIC,,Unkn-34,10.5_B,,27.2349880140241,27.3897432432326,0.218856943994794,47691.5406736772,4.67844135252966,43104.6645772362,6486.82238451178,62,
,B12,VIC,,Unkn-34,10.5_B,,27.5444984724411,27.3897432432326,0.218856943994794,38517.7884807953,4.58566134392085,43104.6645772362,6486.82238451178,62,
,C01,VIC,,Std-03,STD3,,24.4703055483124,24.5072899675362,0.0523038672627488,300000,5.47712125471966,300000,0,62,
,C02,VIC,,Std-03,STD3,,24.54427438676,24.5072899675362,0.0523038672627488,300000,5.47712125471966,300000,0,62,
,C03,VIC,,Unkn-03,7.5_A,,27.2056131011584,27.156850785278,0.0689603284507437,48668.3795017765,4.68724688589518,50362.8154017762,2396.29423035148,62,
,C04,VIC,,Unkn-03,7.5_A,,27.1080884693976,27.156850785278,0.0689603284507437,52057.251301776,4.71648123300129,50362.8154017762,2396.29423035148,62,
,C05,VIC,,Unkn-11,10.2_B,,27.1047537951101,27.0808861214764,0.0337539877551399,52177.2093319439,4.71748084739456,53051.105860083,1235.87632220505,62,
,C06,VIC,,Unkn-11,10.2_B,,27.0570184478426,27.0808861214764,0.0337539877551399,53925.002388222,4.73179017300855,53051.105860083,1235.87632220505,62,
,C07,VIC,,Unkn-19,7.2_B,,27.2239635856566,27.216829958351,0.0100884724845234,48055.8292989261,4.68174607626687,48293.6181116816,336.284163979432,62,
,C08,VIC,,Unkn-19,7.2_B,,27.2096963310454,27.216829958351,0.0100884724845234,48531.4069244371,4.68602288168542,48293.6181116816,336.284163979432,62,
,C09,VIC,,Unkn-27,14.5_B,,26.9154823319752,26.9171724428273,0.00239017768890968,59458.9953173971,4.77421756662814,59389.713225825,97.9796735308108,62,
,C10,VIC,,Unkn-27,14.5_B,,26.9188625536794,26.9171724428273,0.00239017768890968,59320.4311342529,4.77320429877149,59389.713225825,97.9796735308108,62,
,C11,VIC,,Unkn-35,11.2_C,,26.9007867501593,26.8612370439016,0.0559317309775722,60065.1780809558,4.778622769006,61750.4512470421,2383.33616778271,62,
,C12,VIC,,Unkn-35,11.2_C,,26.8216873376439,26.8612370439016,0.0559317309775722,63435.7244131285,4.80233390371749,61750.4512470421,2383.33616778271,62,
,D01,VIC,,Std-04,STD4,,27.9941311807908,28.0269959304396,0.0464777746773896,30000,4.47712125471966,30000,0,62,
,D02,VIC,,Std-04,STD4,,28.0598606800884,28.0269959304396,0.0464777746773896,30000,4.47712125471966,30000,0,62,
,D03,VIC,,Unkn-04,13.1_A,,27.3158384841271,27.2261796410052,0.126796751929705,45102.9880136372,4.65420531426929,48074.2904383218,4202.05618690097,62,
,D04,VIC,,Unkn-04,13.1_A,,27.1365207978832,27.2261796410052,0.126796751929705,51045.5928630064,4.70795825224272,48074.2904383218,4202.05618690097,62,
,D05,VIC,,Unkn-12,17.5_D,,27.212672592916,27.1616018767432,0.0722248994516687,48431.8107219173,4.6851307063341,50200.6831414561,2501.56336581952,62,
,D06,VIC,,Unkn-12,17.5_D,,27.1105311605704,27.1616018767432,0.0722248994516687,51969.5555609949,4.71574900279106,50200.6831414561,2501.56336581952,62,
,D07,VIC,,Unkn-20,6.2_A,,27.0249284807671,27.0210600903435,0.00547073020160915,55132.7405658765,4.74140958114343,55280.3434244833,208.741964486809,62,
,D08,VIC,,Unkn-20,6.2_A,,27.0171916999199,27.0210600903435,0.00547073020160915,55427.9462830901,4.74372878740637,55280.3434244833,208.741964486809,62,
,D09,VIC,,Unkn-28,5.5_D,,27.0666966417568,27.0995484322493,0.0464594476627542,53565.973426672,4.7288890015287,52378.4771519817,1679.37333693454,62,
,D10,VIC,,Unkn-28,5.5_D,,27.1324002227418,27.0995484322493,0.0464594476627542,51190.9808772914,4.70919345120514,52378.4771519817,1679.37333693454,62,
,D11,VIC,,Unkn-36,11.2_A,,27.1079374100198,27.1790679346816,0.100593752675407,52062.6793829613,4.71652651512342,49628.0693564214,3443.05851862223,62,
,D12,VIC,,Unkn-36,11.2_A,,27.2501984593434,27.1790679346816,0.100593752675407,47193.4593298816,4.67388181274907,49628.0693564214,3443.05851862223,62,
,E01,VIC,,Std-05,STD5,,31.0152714531942,31.1288666178626,0.160647822494096,3000,3.47712125471966,3000,0,62,
,E02,VIC,,Std-05,STD5,,31.2424617825311,31.1288666178626,0.160647822494096,3000,3.47712125471966,3000,0,62,
,E03,VIC,,Unkn-05,17.4_D,,27.221706134126,27.1595664107955,0.0878788394960592,48130.7665355985,4.68242277835157,50286.2626552539,3048.33184605928,62,
,E04,VIC,,Unkn-05,17.4_D,,27.097426687465,27.1595664107955,0.0878788394960592,52441.7587749093,4.71967724849153,50286.2626552539,3048.33184605928,62,
,E05,VIC,,Unkn-13,14.5_A,,27.4569113681761,27.4795115676905,0.0319615086655399,40918.2244955574,4.61191678074611,40289.7803049721,888.754297520326,62,
,E06,VIC,,Unkn-13,14.5_A,,27.5021117672048,27.4795115676905,0.0319615086655399,39661.3361143868,4.59836734066432,40289.7803049721,888.754297520326,62,
,E07,VIC,,Unkn-21,15.1_D,,27.1373552997284,27.1232881314093,0.0198939802210687,51016.199095717,4.70770809885929,51516.3870195876,707.372545673078,62,
,E08,VIC,,Unkn-21,15.1_D,,27.1092209630902,27.1232881314093,0.0198939802210687,52016.5749434583,4.71614175247102,51516.3870195876,707.372545673078,62,
,E09,VIC,,Unkn-29,5.1_D,,26.6117852664414,26.6026189501315,0.0129631288424241,73325.4827516824,4.86525493091889,73792.3518893602,660.252666357326,62,
,E10,VIC,,Unkn-29,5.1_D,,26.5934526338216,26.6026189501315,0.0129631288424241,74259.2210270379,4.87075038920157,73792.3518893602,660.252666357326,62,
,E11,VIC,,Unkn-37,17.3_B,,27.4749038385785,27.5163399759791,0.0585995474843593,40413.2047110165,4.60652329075756,39289.801969336,1588.73139329165,62,
,E12,VIC,,Unkn-37,17.3_B,,27.5577761133798,27.5163399759791,0.0585995474843593,38166.3992276555,4.58168118878523,39289.801969336,1588.73139329165,62,
,F01,VIC,,Std-06,STD6,,34.765846082614,34.6345963060515,0.185615214073108,300,2.47712125471966,300,0,62,
,F02,VIC,,Std-06,STD6,,34.5033465294891,34.6345963060515,0.185615214073108,300,2.47712125471966,300,0,62,
,F03,VIC,,Unkn-06,7.4_A,,27.3431343321667,27.3114101853383,0.0448647186994697,44261.1821523039,4.64602300912504,45251.9050095341,1401.09370124799,62,
,F04,VIC,,Unkn-06,7.4_A,,27.2796860385099,27.3114101853383,0.0448647186994697,46242.6278667643,4.6650425061133,45251.9050095341,1401.09370124799,62,
,F07,VIC,,Unkn-22,7.3_B,,27.2956520909533,27.4066755920444,0.157010940985168,45735.8192359373,4.66025646272489,42486.365856433,4595.421039594,62,
,F08,VIC,,Unkn-22,7.3_B,,27.5176990931355,27.4066755920444,0.157010940985168,39236.9124769288,4.59369482574695,42486.365856433,4595.421039594,62,
,F09,VIC,,Unkn-30,5.3_C,,28.1464664850887,28.1548090785508,0.011798208819449,25422.2022107876,4.40521316882095,25276.652746461,205.838026446877,62,
,F10,VIC,,Unkn-30,5.3_C,,28.1631516720128,28.1548090785508,0.011798208819449,25131.1032821343,4.40021155500026,25276.652746461,205.838026446877,62,
,G03,VIC,,Unkn-07,3.1_D,,28.404656833278,28.3052583688985,0.140570656404542,21272.4282616188,4.32781706773201,22836.757705901,2212.29591612354,62,
,G04,VIC,,Unkn-07,3.1_D,,28.205859904519,28.3052583688985,0.140570656404542,24401.0871501833,4.38740917604396,22836.757705901,2212.29591612354,62,
,G05,VIC,,Unkn-15,13.4_A,,27.3207133934949,27.2745014860121,0.0653535063053159,44951.4798015483,4.65274399326765,46432.0157304718,2093.79399026431,62,
,G06,VIC,,Unkn-15,13.4_A,,27.2282895785293,27.2745014860121,0.0653535063053159,47912.5516593954,4.68044930051972,46432.0157304718,2093.79399026431,62,
,G07,VIC,,Unkn-23,12.2_B,,27.3190075818846,27.2511961306611,0.0958998740044982,45004.4370635718,4.65325533371377,47212.6406745463,3122.87149512131,62,
,G08,VIC,,Unkn-23,12.2_B,,27.1833846794376,27.2511961306611,0.0958998740044982,49420.8442855207,4.693910160439,47212.6406745463,3122.87149512131,62,
,G09,VIC,,Unkn-31,13.1_C,,27.0504719042647,27.0016196331938,0.0690875443011723,54169.2209011691,4.73375258931147,56058.7716064272,2672.22823416759,62,
,G10,VIC,,Unkn-31,13.1_C,,26.9527673621229,27.0016196331938,0.0690875443011723,57948.3223116852,4.76304086702395,56058.7716064272,2672.22823416759,62,
,G11,VIC,,Unkn-39,8.2_C,,26.9376294394668,26.9759755483039,0.0542295871816516,58556.9795530708,4.76757866714076,57047.4185452954,2134.84165042553,62,
,G12,VIC,,Unkn-39,8.2_C,,27.014321657141,26.9759755483039,0.0542295871816516,55537.8575375201,4.74458912212689,57047.4185452954,2134.84165042553,62,
,H01,VIC,,NTC-01,NEG,,40.4053588466139,39.6808539345135,1.02460467269831,NaN,NaN,NaN,NaN,62,
,H02,VIC,,NTC-01,NEG,,38.9563490224131,39.6808539345135,1.02460467269831,NaN,NaN,NaN,NaN,62,
,H03,VIC,,Unkn-08,17.3_C,,27.4414916930074,27.4144421579523,0.038253819330777,41356.0488881508,4.61653904004622,42142.7817914206,1112.60834176935,62,
,H04,VIC,,Unkn-08,17.3_C,,27.3873926228973,27.4144421579523,0.038253819330777,42929.5146946904,4.63275597893811,42142.7817914206,1112.60834176935,62,
,H05,VIC,,Unkn-16,15.2_D,,27.164877837781,27.2232446842387,0.0825431858533945,50056.1957436577,4.69945784027185,48118.7031728342,2740.02827065579,62,
,H06,VIC,,Unkn-16,15.2_D,,27.2816115306964,27.2232446842387,0.0825431858533945,46181.2106020106,4.66446531339887,48118.7031728342,2740.02827065579,62,
,H07,VIC,,Unkn-24,6.2_C,,27.8600511009347,27.8610423282319,0.00140180708710805,30979.1938259297,4.49107011188976,30958.0130905732,29.9540832022594,62,
